H_name,H_price,H_rating,location,R_name,R_rating
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Avartana,5.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Ottimo Cucina Italiana,5.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Grand Market Pavilion,5.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Darjeeling Lounge,5.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Vertex The Liquid Restaurant,5.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Royal Vega,5.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Social Kitchen,5.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Vintage Asia,5.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Seasonal Tastes,5.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Pan Asian,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Dum Pukht,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Eden Pavilion,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Peshawri,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,First Innings Multicuisine Restaurant,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Baan Thai,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Kava,5.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Barbeque Nation Salt Lake Sec,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,JW Kitchen,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,La Cucina,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,BarBQ,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Oh Calcutta,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,The Saffron Tree,5.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Oasis Restaurant,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Aromas,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Spice Kraft,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Ballygunge Place,4.5
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Mainland China,4.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Arsalan,4.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,Mocambo,4.0
Monotel Luxury Business Hotel,4155,4.5,Kolkata,,5.0
Park Prime Kolkata,4366,4.0,Kolkata,The Salt House,4.0
Park Prime Kolkata,4366,4.0,Kolkata,Avartana,5.0
Park Prime Kolkata,4366,4.0,Kolkata,Ottimo Cucina Italiana,5.0
Park Prime Kolkata,4366,4.0,Kolkata,Grand Market Pavilion,5.0
Park Prime Kolkata,4366,4.0,Kolkata,Darjeeling Lounge,5.0
Park Prime Kolkata,4366,4.0,Kolkata,Vertex The Liquid Restaurant,5.0
Park Prime Kolkata,4366,4.0,Kolkata,Royal Vega,5.0
Park Prime Kolkata,4366,4.0,Kolkata,Social Kitchen,5.0
Park Prime Kolkata,4366,4.0,Kolkata,Vintage Asia,5.0
Park Prime Kolkata,4366,4.0,Kolkata,Seasonal Tastes,5.0
Park Prime Kolkata,4366,4.0,Kolkata,Pan Asian,4.5
Park Prime Kolkata,4366,4.0,Kolkata,Dum Pukht,4.5
Park Prime Kolkata,4366,4.0,Kolkata,Eden Pavilion,4.5
Park Prime Kolkata,4366,4.0,Kolkata,Peshawri,4.5
Park Prime Kolkata,4366,4.0,Kolkata,First Innings Multicuisine Restaurant,4.5
Park Prime Kolkata,4366,4.0,Kolkata,Baan Thai,4.5
Park Prime Kolkata,4366,4.0,Kolkata,Kava,5.0
Park Prime Kolkata,4366,4.0,Kolkata,Barbeque Nation Salt Lake Sec,4.5
Park Prime Kolkata,4366,4.0,Kolkata,JW Kitchen,4.5
Park Prime Kolkata,4366,4.0,Kolkata,La Cucina,4.5
Park Prime Kolkata,4366,4.0,Kolkata,BarBQ,4.5
Park Prime Kolkata,4366,4.0,Kolkata,Oh Calcutta,4.5
Park Prime Kolkata,4366,4.0,Kolkata,The Saffron Tree,5.0
Park Prime Kolkata,4366,4.0,Kolkata,Oasis Restaurant,4.5
Park Prime Kolkata,4366,4.0,Kolkata,Aromas,4.5
Park Prime Kolkata,4366,4.0,Kolkata,Spice Kraft,4.5
Park Prime Kolkata,4366,4.0,Kolkata,Ballygunge Place,4.5
Park Prime Kolkata,4366,4.0,Kolkata,Mainland China,4.0
Park Prime Kolkata,4366,4.0,Kolkata,Arsalan,4.0
Park Prime Kolkata,4366,4.0,Kolkata,Mocambo,4.0
Park Prime Kolkata,4366,4.0,Kolkata,,5.0
Kempton Hotel,5885,4.0,Kolkata,The Salt House,4.0
Kempton Hotel,5885,4.0,Kolkata,Avartana,5.0
Kempton Hotel,5885,4.0,Kolkata,Ottimo Cucina Italiana,5.0
Kempton Hotel,5885,4.0,Kolkata,Grand Market Pavilion,5.0
Kempton Hotel,5885,4.0,Kolkata,Darjeeling Lounge,5.0
Kempton Hotel,5885,4.0,Kolkata,Vertex The Liquid Restaurant,5.0
Kempton Hotel,5885,4.0,Kolkata,Royal Vega,5.0
Kempton Hotel,5885,4.0,Kolkata,Social Kitchen,5.0
Kempton Hotel,5885,4.0,Kolkata,Vintage Asia,5.0
Kempton Hotel,5885,4.0,Kolkata,Seasonal Tastes,5.0
Kempton Hotel,5885,4.0,Kolkata,Pan Asian,4.5
Kempton Hotel,5885,4.0,Kolkata,Dum Pukht,4.5
Kempton Hotel,5885,4.0,Kolkata,Eden Pavilion,4.5
Kempton Hotel,5885,4.0,Kolkata,Peshawri,4.5
Kempton Hotel,5885,4.0,Kolkata,First Innings Multicuisine Restaurant,4.5
Kempton Hotel,5885,4.0,Kolkata,Baan Thai,4.5
Kempton Hotel,5885,4.0,Kolkata,Kava,5.0
Kempton Hotel,5885,4.0,Kolkata,Barbeque Nation Salt Lake Sec,4.5
Kempton Hotel,5885,4.0,Kolkata,JW Kitchen,4.5
Kempton Hotel,5885,4.0,Kolkata,La Cucina,4.5
Kempton Hotel,5885,4.0,Kolkata,BarBQ,4.5
Kempton Hotel,5885,4.0,Kolkata,Oh Calcutta,4.5
Kempton Hotel,5885,4.0,Kolkata,The Saffron Tree,5.0
Kempton Hotel,5885,4.0,Kolkata,Oasis Restaurant,4.5
Kempton Hotel,5885,4.0,Kolkata,Aromas,4.5
Kempton Hotel,5885,4.0,Kolkata,Spice Kraft,4.5
Kempton Hotel,5885,4.0,Kolkata,Ballygunge Place,4.5
Kempton Hotel,5885,4.0,Kolkata,Mainland China,4.0
Kempton Hotel,5885,4.0,Kolkata,Arsalan,4.0
Kempton Hotel,5885,4.0,Kolkata,Mocambo,4.0
Kempton Hotel,5885,4.0,Kolkata,,5.0
Hotel Aston International,2231,4.0,Kolkata,The Salt House,4.0
Hotel Aston International,2231,4.0,Kolkata,Avartana,5.0
Hotel Aston International,2231,4.0,Kolkata,Ottimo Cucina Italiana,5.0
Hotel Aston International,2231,4.0,Kolkata,Grand Market Pavilion,5.0
Hotel Aston International,2231,4.0,Kolkata,Darjeeling Lounge,5.0
Hotel Aston International,2231,4.0,Kolkata,Vertex The Liquid Restaurant,5.0
Hotel Aston International,2231,4.0,Kolkata,Royal Vega,5.0
Hotel Aston International,2231,4.0,Kolkata,Social Kitchen,5.0
Hotel Aston International,2231,4.0,Kolkata,Vintage Asia,5.0
Hotel Aston International,2231,4.0,Kolkata,Seasonal Tastes,5.0
Hotel Aston International,2231,4.0,Kolkata,Pan Asian,4.5
Hotel Aston International,2231,4.0,Kolkata,Dum Pukht,4.5
Hotel Aston International,2231,4.0,Kolkata,Eden Pavilion,4.5
Hotel Aston International,2231,4.0,Kolkata,Peshawri,4.5
Hotel Aston International,2231,4.0,Kolkata,First Innings Multicuisine Restaurant,4.5
Hotel Aston International,2231,4.0,Kolkata,Baan Thai,4.5
Hotel Aston International,2231,4.0,Kolkata,Kava,5.0
Hotel Aston International,2231,4.0,Kolkata,Barbeque Nation Salt Lake Sec,4.5
Hotel Aston International,2231,4.0,Kolkata,JW Kitchen,4.5
Hotel Aston International,2231,4.0,Kolkata,La Cucina,4.5
Hotel Aston International,2231,4.0,Kolkata,BarBQ,4.5
Hotel Aston International,2231,4.0,Kolkata,Oh Calcutta,4.5
Hotel Aston International,2231,4.0,Kolkata,The Saffron Tree,5.0
Hotel Aston International,2231,4.0,Kolkata,Oasis Restaurant,4.5
Hotel Aston International,2231,4.0,Kolkata,Aromas,4.5
Hotel Aston International,2231,4.0,Kolkata,Spice Kraft,4.5
Hotel Aston International,2231,4.0,Kolkata,Ballygunge Place,4.5
Hotel Aston International,2231,4.0,Kolkata,Mainland China,4.0
Hotel Aston International,2231,4.0,Kolkata,Arsalan,4.0
Hotel Aston International,2231,4.0,Kolkata,Mocambo,4.0
Hotel Aston International,2231,4.0,Kolkata,,5.0
Regenta Inn Larica,2441,4.0,Kolkata,The Salt House,4.0
Regenta Inn Larica,2441,4.0,Kolkata,Avartana,5.0
Regenta Inn Larica,2441,4.0,Kolkata,Ottimo Cucina Italiana,5.0
Regenta Inn Larica,2441,4.0,Kolkata,Grand Market Pavilion,5.0
Regenta Inn Larica,2441,4.0,Kolkata,Darjeeling Lounge,5.0
Regenta Inn Larica,2441,4.0,Kolkata,Vertex The Liquid Restaurant,5.0
Regenta Inn Larica,2441,4.0,Kolkata,Royal Vega,5.0
Regenta Inn Larica,2441,4.0,Kolkata,Social Kitchen,5.0
Regenta Inn Larica,2441,4.0,Kolkata,Vintage Asia,5.0
Regenta Inn Larica,2441,4.0,Kolkata,Seasonal Tastes,5.0
Regenta Inn Larica,2441,4.0,Kolkata,Pan Asian,4.5
Regenta Inn Larica,2441,4.0,Kolkata,Dum Pukht,4.5
Regenta Inn Larica,2441,4.0,Kolkata,Eden Pavilion,4.5
Regenta Inn Larica,2441,4.0,Kolkata,Peshawri,4.5
Regenta Inn Larica,2441,4.0,Kolkata,First Innings Multicuisine Restaurant,4.5
Regenta Inn Larica,2441,4.0,Kolkata,Baan Thai,4.5
Regenta Inn Larica,2441,4.0,Kolkata,Kava,5.0
Regenta Inn Larica,2441,4.0,Kolkata,Barbeque Nation Salt Lake Sec,4.5
Regenta Inn Larica,2441,4.0,Kolkata,JW Kitchen,4.5
Regenta Inn Larica,2441,4.0,Kolkata,La Cucina,4.5
Regenta Inn Larica,2441,4.0,Kolkata,BarBQ,4.5
Regenta Inn Larica,2441,4.0,Kolkata,Oh Calcutta,4.5
Regenta Inn Larica,2441,4.0,Kolkata,The Saffron Tree,5.0
Regenta Inn Larica,2441,4.0,Kolkata,Oasis Restaurant,4.5
Regenta Inn Larica,2441,4.0,Kolkata,Aromas,4.5
Regenta Inn Larica,2441,4.0,Kolkata,Spice Kraft,4.5
Regenta Inn Larica,2441,4.0,Kolkata,Ballygunge Place,4.5
Regenta Inn Larica,2441,4.0,Kolkata,Mainland China,4.0
Regenta Inn Larica,2441,4.0,Kolkata,Arsalan,4.0
Regenta Inn Larica,2441,4.0,Kolkata,Mocambo,4.0
Regenta Inn Larica,2441,4.0,Kolkata,,5.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,The Salt House,4.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Avartana,5.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Ottimo Cucina Italiana,5.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Grand Market Pavilion,5.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Darjeeling Lounge,5.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Vertex The Liquid Restaurant,5.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Royal Vega,5.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Social Kitchen,5.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Vintage Asia,5.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Seasonal Tastes,5.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Pan Asian,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Dum Pukht,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Eden Pavilion,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Peshawri,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,First Innings Multicuisine Restaurant,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Baan Thai,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Kava,5.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Barbeque Nation Salt Lake Sec,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,JW Kitchen,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,La Cucina,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,BarBQ,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Oh Calcutta,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,The Saffron Tree,5.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Oasis Restaurant,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Aromas,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Spice Kraft,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Ballygunge Place,4.5
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Mainland China,4.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Arsalan,4.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,Mocambo,4.0
The Lalit Great Eastern Kolkata,9440,5.0,Kolkata,,5.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,The Salt House,4.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Avartana,5.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Ottimo Cucina Italiana,5.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Grand Market Pavilion,5.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Darjeeling Lounge,5.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Vertex The Liquid Restaurant,5.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Royal Vega,5.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Social Kitchen,5.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Vintage Asia,5.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Seasonal Tastes,5.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Pan Asian,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Dum Pukht,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Eden Pavilion,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Peshawri,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,First Innings Multicuisine Restaurant,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Baan Thai,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Kava,5.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Barbeque Nation Salt Lake Sec,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,JW Kitchen,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,La Cucina,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,BarBQ,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Oh Calcutta,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,The Saffron Tree,5.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Oasis Restaurant,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Aromas,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Spice Kraft,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Ballygunge Place,4.5
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Mainland China,4.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Arsalan,4.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,Mocambo,4.0
Townhouse OAK Hotel Radiant,3687,4.0,Kolkata,,5.0
Zone By The Park Kolkata,3709,4.0,Kolkata,The Salt House,4.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Avartana,5.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Ottimo Cucina Italiana,5.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Grand Market Pavilion,5.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Darjeeling Lounge,5.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Vertex The Liquid Restaurant,5.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Royal Vega,5.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Social Kitchen,5.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Vintage Asia,5.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Seasonal Tastes,5.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Pan Asian,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,Dum Pukht,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,Eden Pavilion,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,Peshawri,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,First Innings Multicuisine Restaurant,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,Baan Thai,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,Kava,5.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Barbeque Nation Salt Lake Sec,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,JW Kitchen,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,La Cucina,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,BarBQ,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,Oh Calcutta,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,The Saffron Tree,5.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Oasis Restaurant,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,Aromas,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,Spice Kraft,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,Ballygunge Place,4.5
Zone By The Park Kolkata,3709,4.0,Kolkata,Mainland China,4.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Arsalan,4.0
Zone By The Park Kolkata,3709,4.0,Kolkata,Mocambo,4.0
Zone By The Park Kolkata,3709,4.0,Kolkata,,5.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,The Salt House,4.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Avartana,5.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Ottimo Cucina Italiana,5.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Grand Market Pavilion,5.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Darjeeling Lounge,5.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Vertex The Liquid Restaurant,5.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Royal Vega,5.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Social Kitchen,5.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Vintage Asia,5.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Seasonal Tastes,5.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Pan Asian,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Dum Pukht,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Eden Pavilion,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Peshawri,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,First Innings Multicuisine Restaurant,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Baan Thai,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Kava,5.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Barbeque Nation Salt Lake Sec,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,JW Kitchen,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,La Cucina,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,BarBQ,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Oh Calcutta,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,The Saffron Tree,5.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Oasis Restaurant,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Aromas,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Spice Kraft,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Ballygunge Place,4.5
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Mainland China,4.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Arsalan,4.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,Mocambo,4.0
The Elgin Fairlawn Kolkata,8400,4.0,Kolkata,,5.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,The Salt House,4.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Avartana,5.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Ottimo Cucina Italiana,5.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Grand Market Pavilion,5.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Darjeeling Lounge,5.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Vertex The Liquid Restaurant,5.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Royal Vega,5.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Social Kitchen,5.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Vintage Asia,5.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Seasonal Tastes,5.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Pan Asian,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,Dum Pukht,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,Eden Pavilion,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,Peshawri,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,First Innings Multicuisine Restaurant,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,Baan Thai,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,Kava,5.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Barbeque Nation Salt Lake Sec,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,JW Kitchen,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,La Cucina,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,BarBQ,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,Oh Calcutta,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,The Saffron Tree,5.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Oasis Restaurant,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,Aromas,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,Spice Kraft,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,Ballygunge Place,4.5
The Moira Bed and Breakfast,6160,5.0,Kolkata,Mainland China,4.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Arsalan,4.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,Mocambo,4.0
The Moira Bed and Breakfast,6160,5.0,Kolkata,,5.0
Palm Village Resort,1635,3.0,Kolkata,The Salt House,4.0
Palm Village Resort,1635,3.0,Kolkata,Avartana,5.0
Palm Village Resort,1635,3.0,Kolkata,Ottimo Cucina Italiana,5.0
Palm Village Resort,1635,3.0,Kolkata,Grand Market Pavilion,5.0
Palm Village Resort,1635,3.0,Kolkata,Darjeeling Lounge,5.0
Palm Village Resort,1635,3.0,Kolkata,Vertex The Liquid Restaurant,5.0
Palm Village Resort,1635,3.0,Kolkata,Royal Vega,5.0
Palm Village Resort,1635,3.0,Kolkata,Social Kitchen,5.0
Palm Village Resort,1635,3.0,Kolkata,Vintage Asia,5.0
Palm Village Resort,1635,3.0,Kolkata,Seasonal Tastes,5.0
Palm Village Resort,1635,3.0,Kolkata,Pan Asian,4.5
Palm Village Resort,1635,3.0,Kolkata,Dum Pukht,4.5
Palm Village Resort,1635,3.0,Kolkata,Eden Pavilion,4.5
Palm Village Resort,1635,3.0,Kolkata,Peshawri,4.5
Palm Village Resort,1635,3.0,Kolkata,First Innings Multicuisine Restaurant,4.5
Palm Village Resort,1635,3.0,Kolkata,Baan Thai,4.5
Palm Village Resort,1635,3.0,Kolkata,Kava,5.0
Palm Village Resort,1635,3.0,Kolkata,Barbeque Nation Salt Lake Sec,4.5
Palm Village Resort,1635,3.0,Kolkata,JW Kitchen,4.5
Palm Village Resort,1635,3.0,Kolkata,La Cucina,4.5
Palm Village Resort,1635,3.0,Kolkata,BarBQ,4.5
Palm Village Resort,1635,3.0,Kolkata,Oh Calcutta,4.5
Palm Village Resort,1635,3.0,Kolkata,The Saffron Tree,5.0
Palm Village Resort,1635,3.0,Kolkata,Oasis Restaurant,4.5
Palm Village Resort,1635,3.0,Kolkata,Aromas,4.5
Palm Village Resort,1635,3.0,Kolkata,Spice Kraft,4.5
Palm Village Resort,1635,3.0,Kolkata,Ballygunge Place,4.5
Palm Village Resort,1635,3.0,Kolkata,Mainland China,4.0
Palm Village Resort,1635,3.0,Kolkata,Arsalan,4.0
Palm Village Resort,1635,3.0,Kolkata,Mocambo,4.0
Palm Village Resort,1635,3.0,Kolkata,,5.0
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,The Salt House,4.0
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Avartana,5.0
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Ottimo Cucina Italiana,5.0
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Grand Market Pavilion,5.0
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Darjeeling Lounge,5.0
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Vertex The Liquid Restaurant,5.0
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Royal Vega,5.0
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Social Kitchen,5.0
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Vintage Asia,5.0
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Seasonal Tastes,5.0
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Pan Asian,4.5
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Dum Pukht,4.5
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Eden Pavilion,4.5
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Peshawri,4.5
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,First Innings Multicuisine Restaurant,4.5
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Baan Thai,4.5
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Kava,5.0
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Barbeque Nation Salt Lake Sec,4.5
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,JW Kitchen,4.5
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,La Cucina,4.5
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,BarBQ,4.5
Ibis Kolkata Rajarhat,3919,4.5,Kolkata,Oh Calcutta,4.5
